id,year,month,day,hour,minute,second,volt1,volt2,volt3,volt4,volt5,volt6,temp1,temp2,temp3,temp4,temp5,temp6,elapsed
102,2017,5,26,15,30,17,0.35,0.34,0.33,0.33,0.31,0.32,35.48,34.19,33.23,33.23,30.65,31.61,101.0
103,2017,5,26,15,30,18,0.35,0.34,0.33,0.33,0.31,0.32,35.16,34.19,32.58,32.9,30.97,31.94,102.0
104,2017,5,26,15,30,19,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,33.23,32.58,30.97,31.94,103.0
105,2017,5,26,15,30,20,0.35,0.34,0.33,0.32,0.31,0.32,34.84,33.87,33.23,32.26,30.97,31.61,104.0
106,2017,5,26,15,30,21,0.35,0.34,0.33,0.33,0.31,0.32,35.16,34.19,33.23,32.9,30.65,31.61,105.0
107,2017,5,26,15,30,22,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.55,33.23,32.9,30.97,31.61,106.0
108,2017,5,26,15,30,23,0.35,0.34,0.33,0.32,0.31,0.32,35.16,33.87,32.9,32.26,30.65,31.61,107.0
109,2017,5,26,15,30,24,0.35,0.34,0.33,0.32,0.31,0.32,35.48,33.87,32.9,32.26,30.65,31.61,108.0
110,2017,5,26,15,30,25,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.58,30.65,31.61,109.0
111,2017,5,26,15,30,26,0.35,0.34,0.33,0.32,0.31,0.32,35.16,33.87,32.9,32.26,30.65,31.61,110.0
112,2017,5,26,15,30,27,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,33.23,33.23,30.65,31.61,111.0
113,2017,5,26,15,30,28,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,32.9,32.9,30.65,31.61,112.0
114,2017,5,26,15,30,29,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.55,33.23,33.23,30.65,31.61,113.0
115,2017,5,26,15,30,30,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,33.23,32.9,30.65,31.61,114.0
