id,year,month,day,hour,minute,second,volt1,volt2,volt3,volt4,volt5,volt6,temp1,temp2,temp3,temp4,temp5,temp6,elapsed
124,2017,5,29,15,31,12,0.3,0.29,0.27,0.27,0.26,0.27,29.68,28.71,27.42,27.42,26.45,27.1,122.0
125,2017,5,29,15,31,13,0.3,0.29,0.27,0.28,0.26,0.27,29.68,28.71,27.42,27.74,26.45,27.1,123.0
126,2017,5,29,15,31,14,0.3,0.29,0.27,0.27,0.26,0.27,30.0,28.71,27.42,27.42,26.45,27.1,124.0
127,2017,5,29,15,31,15,0.3,0.29,0.27,0.27,0.26,0.27,29.68,28.71,27.42,27.42,26.45,27.1,125.0
128,2017,5,29,15,31,16,0.3,0.29,0.27,0.27,0.26,0.27,29.68,28.71,27.42,27.42,26.45,27.1,126.0
129,2017,5,29,15,31,17,0.3,0.29,0.27,0.28,0.26,0.27,30.0,29.03,27.42,27.74,26.45,27.1,127.0
130,2017,5,29,15,31,18,0.3,0.29,0.27,0.27,0.26,0.27,30.0,29.03,27.42,27.42,26.45,27.1,128.0
131,2017,5,29,15,31,19,0.3,0.29,0.27,0.28,0.26,0.27,30.0,29.03,27.42,27.74,26.45,27.1,129.0
132,2017,5,29,15,31,20,0.3,0.29,0.27,0.28,0.26,0.27,29.68,29.03,27.42,27.74,26.45,27.1,130.0
133,2017,5,29,15,31,21,0.3,0.29,0.27,0.28,0.26,0.27,30.0,29.03,27.42,27.74,26.45,27.1,131.0
134,2017,5,29,15,31,22,0.3,0.29,0.27,0.28,0.27,0.27,29.68,29.03,27.42,27.74,26.77,27.1,132.0
135,2017,5,29,15,31,23,0.3,0.29,0.27,0.27,0.26,0.27,30.0,29.03,27.42,27.42,26.45,27.1,133.0
136,2017,5,29,15,31,24,0.3,0.29,0.27,0.28,0.26,0.27,30.0,29.35,27.42,27.74,26.45,27.1,134.0
137,2017,5,29,15,31,25,0.3,0.29,0.27,0.28,0.26,0.27,30.0,29.03,27.42,27.74,26.45,27.1,135.0
138,2017,5,29,15,31,26,0.3,0.29,0.27,0.27,0.26,0.27,30.32,29.03,27.42,27.42,26.45,27.1,136.0
139,2017,5,29,15,31,27,0.3,0.29,0.27,0.28,0.26,0.27,30.0,29.35,27.42,27.74,26.45,27.1,137.0
140,2017,5,29,15,31,28,0.3,0.29,0.27,0.28,0.26,0.27,30.0,29.03,27.42,27.74,26.45,27.1,138.0
141,2017,5,29,15,31,29,0.3,0.29,0.27,0.28,0.26,0.27,30.32,29.35,27.42,27.74,26.45,27.1,139.0
142,2017,5,29,15,31,30,0.3,0.29,0.27,0.28,0.26,0.27,30.32,29.35,27.42,27.74,26.45,27.1,140.0
143,2017,5,29,15,31,31,0.3,0.29,0.27,0.28,0.26,0.27,30.0,29.03,27.42,27.74,26.45,27.1,141.0
144,2017,5,29,15,31,32,0.3,0.29,0.27,0.28,0.26,0.27,30.0,29.35,27.42,27.74,26.45,26.77,142.0
145,2017,5,29,15,31,33,0.31,0.29,0.27,0.28,0.26,0.27,30.65,29.35,27.42,27.74,26.45,27.1,143.0
146,2017,5,29,15,31,34,0.3,0.29,0.27,0.28,0.26,0.27,30.32,29.35,27.42,27.74,26.45,27.1,144.0
147,2017,5,29,15,31,35,0.3,0.29,0.28,0.28,0.26,0.27,30.32,29.35,27.74,27.74,26.45,27.1,145.0
148,2017,5,29,15,31,36,0.31,0.29,0.28,0.28,0.26,0.27,30.65,29.35,27.74,27.74,26.45,27.1,146.0
149,2017,5,29,15,31,37,0.3,0.29,0.27,0.28,0.26,0.27,30.32,29.35,27.42,27.74,26.45,26.77,147.0
150,2017,5,29,15,31,38,0.3,0.3,0.27,0.28,0.26,0.27,30.32,29.68,27.42,27.74,26.45,27.1,148.0
151,2017,5,29,15,31,39,0.31,0.29,0.28,0.28,0.26,0.27,30.65,29.35,27.74,27.74,26.45,27.1,149.0
152,2017,5,29,15,31,40,0.31,0.3,0.28,0.28,0.26,0.27,30.65,29.68,27.74,27.74,26.45,27.1,151.0
153,2017,5,29,15,31,41,0.31,0.3,0.28,0.28,0.27,0.27,30.65,29.68,27.74,28.06,26.77,27.1,152.0
